clusters,wcss
61050, 12650
61051, 8248
61052, 9957
61053, 14491
61054, 12481
61055, 15430
61056, 11173
61057, 15953
61058, 15430
61059, 4814
61060, 8207
61061, 15112
61062, 7062
61063, 11312
61064, 7880
61065, 8208
61066, 4813
61067, 774
61068, 5637
61069, 7196
61070, 2734
61071, 6229
61072, 11945
61073, 8079
61074, 4202
61075, 414
61076, 11259
61077, 11669
61078, 4043
61079, 11862
61080, 2498
61081, 13570
61082, 8468
61083, 13618
61084, 12500
61085, 9249
61086, 14865
61087, 1498
61088, 7123
61089, 8514
61090, 5593
61091, 11116
61092, 9334
61093, 3029
61094, 6672
61095, 13587
61096, 2316
61097, 11384
61098, 2679
61099, 9297
61100, 13929
61101, 4131
61102, 11700
61103, 6535
61104, 13721
61105, 1582
61106, 6933
61107, 11887
61108, 8761
61109, 6215
61110, 9553
61111, 1750
61112, 779
61113, 12271
61114, 3303
61115, 5695
61116, 11527
61117, 12702
61118, 830
61119, 4088
61120, 254
61121, 10006
61122, 848
61123, 15902
61124, 10506
61125, 9894
61126, 8379
61127, 385
61128, 2135
61129, 7355
61130, 14087
61131, 8395
61132, 14898
61133, 11651
61134, 6890
61135, 10573
61136, 13269
61137, 2843
61138, 4127
61139, 8721
61140, 9108
61141, 2409
61142, 8154
61143, 12621
61144, 9266
61145, 549
61146, 15369
61147, 15516
61148, 15531
61149, 7904
61150, 12049
61151, 6099
61152, 1450
61153, 9840
61154, 365
61155, 2331
61156, 2372
61157, 5286
61158, 9105
61159, 5259
61160, 10916
61161, 3935
61162, 4981
61163, 9433
61164, 5786
61165, 9234
61166, 1237
61167, 9292
61168, 3082
61169, 1203
61170, 2674
61171, 15275
61172, 10905
61173, 12317
61174, 2690
61175, 3868
61176, 9022
61177, 2031
61178, 7236
61179, 3756
61180, 3330
61181, 11830
61182, 3269
61183, 15238
61184, 12241
61185, 3773
61186, 7783
61187, 15475
61188, 9759
61189, 10028
61190, 7286
61191, 11984
61192, 6421
61193, 2999
61194, 10753
61195, 13608
61196, 2121
61197, 12090
61198, 6851
61199, 14729
61200, 9316
61201, 15755
61202, 4210
61203, 1955
61204, 15760
61205, 7621
61206, 9171
61207, 12314
61208, 299
61209, 1930
61210, 15469
61211, 6914
61212, 15853
61213, 13091
61214, 13063
61215, 12827
61216, 13949
61217, 1809
61218, 6945
61219, 8579
61220, 6532
61221, 12340
61222, 7010
61223, 8601
61224, 9233
61225, 13995
61226, 14257
61227, 3475
61228, 7062
61229, 9364
61230, 9057
61231, 11385
61232, 9728
61233, 7822
61234, 321
61235, 15505
61236, 15879
61237, 3376
61238, 6406
61239, 15694
61240, 5685
61241, 12523
61242, 8647
61243, 15070
61244, 7355
61245, 11691
61246, 13715
61247, 9087
61248, 13430
61249, 9571
61250, 10675
61251, 4248
61252, 1613
61253, 2207
61254, 13564
61255, 3718
61256, 6479
61257, 15713
61258, 6878
61259, 8060
61260, 10459
61261, 3984
61262, 7633
61263, 15428
61264, 5309
61265, 14149
61266, 14277
61267, 5647
61268, 8744
61269, 1486
61270, 7899
61271, 15131
61272, 9272
61273, 11361
61274, 247
61275, 3017
61276, 15175
61277, 2117
61278, 12475
61279, 119
61280, 15504
61281, 3269
61282, 5331
61283, 10906
61284, 13324
61285, 11053
61286, 10648
61287, 10578
61288, 15448
61289, 12005
61290, 10631
61291, 3524
61292, 2282
61293, 12400
61294, 10476
61295, 12106
61296, 9714
61297, 15411
61298, 15054
61299, 13030
61300, 10935
61301, 8562
61302, 15906
61303, 9099
61304, 12551
61305, 12037
61306, 14639
61307, 3839
61308, 13877
61309, 6585
61310, 4084
61311, 11207
61312, 259
61313, 4805
61314, 9075
61315, 8412
61316, 14196
61317, 2842
61318, 7520
61319, 8934
61320, 14464
61321, 13724
61322, 13774
61323, 5171
61324, 1692
61325, 11723
61326, 12554
61327, 9048
61328, 15375
61329, 11896
61330, 5170
61331, 2501
61332, 3447
61333, 3781
61334, 15541
61335, 15289
61336, 3242
61337, 7651
61338, 11967
61339, 13231
61340, 5690
61341, 10647
61342, 8530
61343, 7449
61344, 10866
61345, 11148
61346, 15293
61347, 12811
61348, 12524
61349, 453
61350, 12622
61351, 1339
61352, 3311
61353, 5301
61354, 15625
61355, 13
61356, 4236
61357, 15223
61358, 10602
61359, 11491
61360, 11900
61361, 15682
61362, 10719
61363, 4014
61364, 14746
61365, 7068
61366, 12675
61367, 298
61368, 6500
61369, 14087
61370, 5266
61371, 1273
61372, 14475
61373, 10279
61374, 2678
61375, 4122
61376, 13330
61377, 8698
61378, 6391
61379, 15325
61380, 7584
61381, 7063
61382, 1418
61383, 11276
61384, 11678
61385, 7915
61386, 7253
61387, 12469
61388, 4112
61389, 3087
61390, 1514
61391, 15544
61392, 15450
61393, 13891
61394, 14418
61395, 8023
61396, 2206
61397, 5823
61398, 3157
61399, 14187
61400, 6401
61401, 10792
61402, 8212
61403, 13005
61404, 10989
61405, 11763
61406, 14867
61407, 10673
61408, 6294
61409, 13600
61410, 497
61411, 3711
61412, 13816
61413, 1853
61414, 12516
61415, 2434
61416, 2085
61417, 6270
61418, 6152
61419, 1942
61420, 3527
61421, 14243
61422, 10120
61423, 8183
61424, 8092
61425, 14901
61426, 8491
61427, 2444
61428, 10344
61429, 6576
61430, 7822
61431, 10734
61432, 1841
61433, 7378
61434, 11060
61435, 6425
61436, 15680
61437, 13339
61438, 4289
61439, 15319
61440, 14859
61441, 7094
61442, 15952
61443, 3591
61444, 13941
61445, 6114
61446, 10732
61447, 12731
61448, 11972
61449, 7280
61450, 7289
61451, 5599
61452, 10971
61453, 10454
61454, 3248
61455, 391
61456, 7063
61457, 2961
61458, 8628
61459, 3834
61460, 278
61461, 6319
61462, 13868
61463, 1325
61464, 8718
61465, 12129
61466, 14269
61467, 9626
61468, 3512
61469, 14676
61470, 2498
61471, 8692
61472, 6594
61473, 9395
61474, 14092
61475, 10576
61476, 13160
61477, 14402
61478, 11570
61479, 6488
61480, 12671
61481, 9623
61482, 6556
61483, 15346
61484, 3905
61485, 2048
61486, 14527
61487, 13182
61488, 7759
61489, 95
61490, 7538
61491, 12121
61492, 2258
61493, 11396
61494, 449
61495, 2475
61496, 12599
61497, 14418
61498, 6982
61499, 9562
61500, 14289
61501, 3951
61502, 10192
61503, 13938
61504, 4191
61505, 9119
61506, 1037
61507, 622
61508, 15411
61509, 2986
61510, 13135
61511, 5911
61512, 15788
61513, 8797
61514, 13079
61515, 10349
61516, 4984
61517, 6533
61518, 8523
61519, 445
61520, 10081
61521, 4146
61522, 3777
61523, 5319
61524, 12069
61525, 14400
61526, 11410
61527, 2255
61528, 5449
61529, 5866
61530, 1751
61531, 13178
61532, 8599
61533, 3043
61534, 5104
61535, 111
61536, 8848
61537, 5780
61538, 12359
61539, 13045
61540, 1439
61541, 8238
61542, 3448
61543, 2777
61544, 13298
61545, 11132
61546, 2322
61547, 8767
61548, 6355
61549, 15737
61550, 470
61551, 6512
61552, 885
61553, 12527
61554, 10386
61555, 2695
61556, 1892
61557, 5165
61558, 11242
61559, 15837
61560, 4165
61561, 14230
61562, 2513
61563, 10105
61564, 13155
61565, 10513
61566, 3632
61567, 3399
61568, 14560
61569, 14621
61570, 6508
61571, 5879
61572, 12156
61573, 3736
61574, 673
61575, 4199
61576, 14656
61577, 11438
61578, 9670
61579, 12069
61580, 9036
61581, 12411
61582, 4667
61583, 11646
61584, 7257
61585, 14197
61586, 93
61587, 12248
61588, 15517
61589, 12705
61590, 14108
61591, 8189
61592, 11432
61593, 15209
61594, 11306
61595, 3407
61596, 4326
61597, 11877
61598, 12409
61599, 15364
61600, 6304
61601, 13508
61602, 2916
61603, 11311
61604, 947
61605, 7880
61606, 11118
61607, 9337
61608, 788
61609, 12860
61610, 2921
61611, 12602
61612, 10834
61613, 9096
61614, 14579
61615, 12101
61616, 10384
61617, 7031
61618, 9648
61619, 2045
61620, 9901
61621, 15664
61622, 3993
61623, 12383
61624, 8936
61625, 7102
61626, 12845
61627, 3077
61628, 4978
61629, 13437
61630, 1418
61631, 9664
61632, 6158
61633, 11111
61634, 6021
61635, 9473
61636, 10707
61637, 2874
61638, 7447
61639, 13593
61640, 12754
61641, 1193
61642, 4933
61643, 4173
61644, 9494
61645, 12499
61646, 1774
61647, 14868
61648, 10719
61649, 3896
61650, 13260
61651, 14482
61652, 2189
61653, 9054
61654, 15153
61655, 7290
61656, 4980
61657, 1599
61658, 1481
61659, 5636
61660, 9613
61661, 2752
61662, 13917
61663, 5399
61664, 5444
61665, 10741
61666, 13569
61667, 3815
61668, 13723
61669, 9326
61670, 15094
61671, 3242
61672, 3020
61673, 10929
61674, 484
61675, 9778
61676, 13609
61677, 1389
61678, 2699
61679, 13652
61680, 11659
61681, 12902
61682, 14761
61683, 6300
61684, 10519
61685, 9241
61686, 1106
61687, 13185
61688, 352
61689, 8076
61690, 10449
61691, 7168
61692, 10734
61693, 7071
61694, 4045
61695, 8027
61696, 1180
61697, 13515
61698, 13396
61699, 1911
61700, 7657
61701, 13916
61702, 7803
61703, 897
61704, 11234
61705, 2886
61706, 3211
61707, 14761
61708, 13093
61709, 11098
61710, 13977
61711, 3567
61712, 319
61713, 12510
61714, 15321
61715, 6158
61716, 14478
61717, 523
61718, 9696
61719, 936
61720, 15657
61721, 14464
61722, 6464
61723, 15432
61724, 9304
61725, 11346
61726, 6349
61727, 321
61728, 6593
61729, 9649
61730, 11612
61731, 8785
61732, 5776
61733, 9977
61734, 15768
61735, 13296
61736, 6265
61737, 8207
61738, 11321
61739, 10060
61740, 3148
61741, 7156
61742, 5709
61743, 2273
61744, 1734
61745, 15516
61746, 6840
61747, 9124
61748, 3262
61749, 3256
61750, 8639
61751, 11326
61752, 594
61753, 15902
61754, 14325
61755, 3080
61756, 3517
61757, 1652
61758, 2052
61759, 12845
61760, 14147
61761, 2811
61762, 11677
61763, 14373
61764, 11907
61765, 5448
61766, 802
61767, 8678
61768, 8940
61769, 14022
61770, 13186
61771, 2172
61772, 6003
61773, 1409
61774, 2409
61775, 6906
61776, 5286
61777, 2903
61778, 12499
61779, 2695
61780, 13043
61781, 2067
61782, 8632
61783, 11594
61784, 15559
61785, 2263
61786, 2997
61787, 7639
61788, 1910
61789, 12586
61790, 8593
61791, 6924
61792, 928
61793, 11130
61794, 5136
61795, 6928
61796, 996
61797, 8175
61798, 2201
61799, 8515
61800, 6713
61801, 938
61802, 12334
61803, 10664
61804, 7693
61805, 10458
61806, 12532
61807, 12715
61808, 15721
61809, 4145
61810, 11147
61811, 2548
61812, 12866
61813, 6083
61814, 5967
61815, 1989
61816, 12922
61817, 10595
61818, 13406
61819, 7286
61820, 7657
61821, 5692
61822, 4996
61823, 4969
61824, 15984
61825, 9865
61826, 6134
61827, 565
61828, 6483
61829, 6947
61830, 12532
61831, 4140
61832, 5447
61833, 7612
61834, 14831
61835, 3582
61836, 5727
61837, 15527
61838, 13836
61839, 5801
61840, 15680
61841, 4127
61842, 281
61843, 1738
61844, 8195
61845, 1572
61846, 5048
61847, 11360
61848, 6099
61849, 11746
61850, 8357
61851, 4127
61852, 359
61853, 5708
61854, 15783
61855, 14426
61856, 3283
61857, 11218
61858, 15745
61859, 9042
61860, 11593
61861, 8633
61862, 4168
61863, 5825
61864, 2399
61865, 15483
61866, 1529
61867, 3585
61868, 6226
61869, 808
61870, 12498
61871, 2291
61872, 3431
61873, 3018
61874, 11287
61875, 6181
61876, 1617
61877, 10247
61878, 10415
61879, 6845
61880, 7328
61881, 15703
61882, 2874
61883, 9920
61884, 497
61885, 10966
61886, 2285
61887, 9741
61888, 13132
61889, 9031
61890, 7884
61891, 15378
61892, 14784
61893, 9065
61894, 3653
61895, 3540
61896, 2456
61897, 3204
61898, 6942
61899, 13381
61900, 11461
61901, 15756
61902, 12861
61903, 11360
61904, 11406
61905, 10363
61906, 9380
61907, 6759
61908, 3587
61909, 2541
61910, 13582
61911, 4878
61912, 6000
61913, 13826
61914, 2143
61915, 15209
61916, 13610
61917, 8516
61918, 10221
61919, 578
61920, 8556
61921, 2301
61922, 11199
61923, 9348
61924, 8192
61925, 8190
61926, 8527
61927, 15318
61928, 1969
61929, 6956
61930, 569
61931, 1906
61932, 13201
61933, 14065
61934, 9944
61935, 7930
61936, 5613
61937, 11571
61938, 10499
61939, 13993
61940, 9931
61941, 1943
61942, 12720
61943, 13426
61944, 10362
61945, 6256
61946, 8112
61947, 85
61948, 3113
61949, 595
61950, 6644
61951, 12326
61952, 15213
61953, 4915
61954, 13862
61955, 9563
61956, 3399
61957, 6376
61958, 9209
61959, 13434
61960, 7752
61961, 12002
61962, 6122
61963, 10633
61964, 4011
61965, 7927
61966, 14715
61967, 14859
61968, 2332
61969, 10149
61970, 6788
61971, 12393
61972, 14299
61973, 6652
61974, 12747
61975, 11338
61976, 1654
61977, 8568
61978, 2214
61979, 15683
61980, 11222
61981, 11250
61982, 15341
61983, 863
61984, 12291
61985, 6692
61986, 4010
61987, 5939
61988, 12439
61989, 12518
61990, 6549
61991, 14958
61992, 7989
61993, 2137
61994, 12111
61995, 10305
61996, 15146
61997, 15098
61998, 2137
61999, 3937
62000, 8389
62001, 10133
62002, 9688
62003, 11296
62004, 7486
62005, 12681
62006, 6948
62007, 9801
62008, 14492
62009, 11617
62010, 10729
62011, 7110
62012, 8277
62013, 9471
62014, 14591
62015, 9788
62016, 3967
62017, 15638
62018, 12516
62019, 9666
62020, 11199
62021, 12071
62022, 10050
62023, 14492
62024, 2808
62025, 5106
62026, 35
62027, 5603
62028, 8549
62029, 14894
62030, 4925
62031, 11040
62032, 2891
62033, 13295
62034, 12727
62035, 11311
62036, 13346
62037, 9484
62038, 1711
62039, 14425
62040, 3910
62041, 4979
62042, 14011
62043, 6340
62044, 15723
62045, 14799
62046, 13063
62047, 5581
62048, 8859
62049, 7713
62050, 7591
62051, 5877
62052, 1576
62053, 12392
62054, 7800
62055, 8612
62056, 6751
62057, 14165
62058, 12108
62059, 13306
62060, 11725
62061, 9957
62062, 13911
62063, 4243
62064, 6645
62065, 10693
62066, 11370
62067, 8015
62068, 9083
62069, 15126
62070, 9480
62071, 13012
62072, 2502
62073, 8663
62074, 12522
62075, 6943
62076, 7756
62077, 14910
62078, 11658
62079, 2389
62080, 3898
62081, 4985
62082, 14655
62083, 8942
62084, 8373
62085, 8348
62086, 5881
62087, 5793
62088, 9645
62089, 2991
62090, 3499
62091, 2269
62092, 1598
62093, 4867
62094, 12893
62095, 2789
62096, 2485
62097, 2886
62098, 5795
62099, 8763
62100, 4083
62101, 15926
62102, 7427
62103, 9789
62104, 13674
62105, 2709
62106, 13604
62107, 6037
62108, 15575
62109, 13849
62110, 7621
62111, 13003
62112, 9845
62113, 14006
62114, 13180
62115, 5727
62116, 6492
62117, 7076
62118, 15308
62119, 6949
62120, 7204
62121, 1430
62122, 15222
62123, 5120
62124, 9921
62125, 4759
62126, 3226
62127, 8037
62128, 15226
62129, 2485
62130, 9841
62131, 10827
62132, 8164
62133, 12314
62134, 25
62135, 15899
62136, 5136
62137, 10961
62138, 10453
62139, 7231
62140, 28
62141, 3848
62142, 11190
62143, 10843
62144, 3376
62145, 2339
62146, 14845
62147, 2064
62148, 14639
62149, 13716
62150, 5655
62151, 8143
62152, 8025
62153, 6688
62154, 12138
62155, 11064
62156, 10997
62157, 10201
62158, 6963
62159, 5790
62160, 11381
62161, 2993
62162, 8610
62163, 11398
62164, 8956
62165, 11546
62166, 10172
62167, 15272
62168, 15619
62169, 11033
62170, 15885
62171, 850
62172, 1634
62173, 9826
62174, 3781
62175, 5807
62176, 6242
62177, 2168
62178, 7920
62179, 7349
62180, 1191
62181, 8689
62182, 12719
62183, 431
62184, 6289
62185, 11273
62186, 8034
62187, 2067
62188, 12689
62189, 3568
62190, 1108
62191, 7003
62192, 15318
62193, 12818
62194, 4169
62195, 6120
62196, 11687
62197, 13662
62198, 5
62199, 10759
62200, 8445
62201, 8882
62202, 7097
62203, 5155
62204, 11917
62205, 15349
62206, 3126
62207, 5435
62208, 256
62209, 7377
62210, 1427
62211, 12470
62212, 12872
62213, 354
62214, 8993
62215, 2902
62216, 6419
62217, 12439
62218, 6797
62219, 13751
62220, 859
62221, 12310
62222, 6226
62223, 14519
62224, 13639
62225, 4095
62226, 15713
62227, 15802
62228, 6189
62229, 4234
62230, 9810
62231, 12576
62232, 6899
62233, 3126
62234, 12189
62235, 1630
62236, 11192
62237, 11168
62238, 9233
62239, 11964
62240, 7721
62241, 15469
62242, 11245
62243, 2909
62244, 8457
62245, 2827
62246, 14126
62247, 7449
62248, 11705
62249, 6702
62250, 14254
62251, 6384
62252, 2930
62253, 12011
62254, 8197
62255, 7779
62256, 5503
62257, 6532
62258, 5514
62259, 7780
62260, 1510
62261, 13166
62262, 10148
62263, 11074
62264, 2129
62265, 12269
62266, 8198
62267, 8508
62268, 15231
62269, 3615
62270, 6152
62271, 15473
62272, 11173
62273, 5273
62274, 4985
62275, 11435
62276, 14458
62277, 9177
62278, 950
62279, 1934
62280, 11892
62281, 5344
62282, 9156
62283, 11920
62284, 4858
62285, 15463
62286, 2121
62287, 8925
62288, 1482
62289, 9703
62290, 14447
62291, 12488
62292, 15978
62293, 8181
62294, 4759
62295, 15992
62296, 11178
62297, 11450
62298, 12509
62299, 14494
62300, 5553
62301, 6349
62302, 14159
62303, 13779
62304, 9348
62305, 3046
62306, 10647
62307, 6316
62308, 2683
62309, 15144
62310, 5262
62311, 11627
62312, 7788
62313, 1314
62314, 1555
62315, 9269
62316, 15375
62317, 15202
62318, 1501
62319, 9226
62320, 1814
62321, 10895
62322, 10760
62323, 2684
62324, 13916
62325, 7639
62326, 944
62327, 7625
62328, 8704
62329, 1655
62330, 3289
62331, 9698
62332, 12161
62333, 516
62334, 15701
62335, 3872
62336, 4742
62337, 11199
62338, 222
62339, 8047
62340, 11865
62341, 1910
62342, 9075
62343, 82
62344, 8611
62345, 6036
62346, 3696
62347, 843
62348, 13396
62349, 7745
62350, 14118
62351, 8225
62352, 9059
62353, 5529
62354, 13726
62355, 244
62356, 15325
62357, 6676
62358, 98
62359, 10766
62360, 5384
62361, 7309
62362, 14116
62363, 2388
62364, 8611
62365, 2492
62366, 9865
62367, 9587
62368, 1789
62369, 28
62370, 7931
62371, 15919
62372, 7087
62373, 9502
62374, 4127
62375, 6924
62376, 3027
62377, 14715
62378, 6676
62379, 11848
62380, 7698
62381, 14910
62382, 8418
62383, 14910
62384, 13095
62385, 12668
62386, 11580
62387, 5
62388, 12041
62389, 14441
62390, 7140
62391, 12313
62392, 11958
62393, 10599
62394, 1077
62395, 10012
62396, 914
62397, 13131
62398, 2104
62399, 1678
62400, 11987
62401, 8180
62402, 11513
62403, 7802
62404, 10693
62405, 713
62406, 5534
62407, 3824
62408, 6109
62409, 6779
62410, 11388
62411, 9773
62412, 2997
62413, 6662
62414, 10727
62415, 3214
62416, 8059
62417, 11241
62418, 9815
62419, 14439
62420, 9040
62421, 5901
62422, 659
62423, 11142
62424, 13137
62425, 14824
62426, 919
62427, 10707
62428, 9494
62429, 9992
62430, 14285
62431, 7020
62432, 10324
62433, 14316
62434, 12525
62435, 7894
62436, 7874
62437, 7214
62438, 13060
62439, 15691
62440, 2127
62441, 11062
62442, 13013
62443, 14041
62444, 2830
62445, 10732
62446, 6813
62447, 8951
62448, 4026
62449, 530
62450, 13269
62451, 8343
62452, 10647
62453, 12569
62454, 14377
62455, 296
62456, 7863
62457, 14587
62458, 6000
62459, 5178
62460, 11182
62461, 14297
62462, 1464
62463, 8259
62464, 960
62465, 6027
62466, 9154
62467, 11118
62468, 12482
62469, 9293
62470, 15964
62471, 4140
62472, 14579
62473, 1710
62474, 13681
62475, 12138
62476, 13833
62477, 3032
62478, 8065
62479, 3771
62480, 15202
62481, 315
62482, 1011
62483, 12060
62484, 11370
62485, 1794
62486, 5751
62487, 11492
62488, 8855
62489, 5825
62490, 383
62491, 10609
62492, 12060
62493, 535
62494, 3340
62495, 13126
62496, 13929
62497, 8660
62498, 7208
62499, 14513
62500, 3384
62501, 605
62502, 14969
62503, 12827
62504, 3933
62505, 2699
62506, 592
62507, 567
62508, 9840
62509, 1207
62510, 5681
62511, 1218
62512, 431
62513, 1596
62514, 6973
62515, 7996
62516, 10844
62517, 7520
62518, 8139
62519, 9273
62520, 7715
62521, 8436
62522, 1036
62523, 9641
62524, 13936
62525, 14868
62526, 2148
62527, 15361
62528, 816
62529, 14455
62530, 8507
62531, 9714
62532, 4584
62533, 8782
62534, 1350
62535, 13921
62536, 1962
62537, 10100
62538, 5876
62539, 13053
62540, 10389
62541, 10958
62542, 1892
62543, 4127
62544, 3625
62545, 7664
62546, 15661
62547, 2781
62548, 13259
62549, 1688
62550, 11035
62551, 3945
62552, 9663
62553, 8032
62554, 9161
62555, 14064
62556, 14784
62557, 13581
62558, 14421
62559, 14889
62560, 15196
62561, 4256
62562, 7568
62563, 7645
62564, 2827
62565, 2950
62566, 14206
62567, 2309
62568, 3333
62569, 2263
62570, 15907
62571, 7083
62572, 1691
62573, 14320
62574, 3765
62575, 11586
62576, 12918
62577, 10842
62578, 2539
62579, 3086
62580, 974
62581, 7328
62582, 5
62583, 2954
62584, 5320
62585, 12505
62586, 12716
62587, 4063
62588, 13455
62589, 11932
62590, 11917
62591, 15461
62592, 15993
62593, 8951
62594, 2744
62595, 6528
62596, 15662
62597, 10545
62598, 6030
62599, 15758
62600, 7633
62601, 6404
62602, 7016
62603, 14877
62604, 112
62605, 3978
62606, 8035
62607, 9189
62608, 5674
62609, 4276
62610, 13946
62611, 4051
62612, 7479
62613, 11714
62614, 13132
62615, 274
62616, 3886
62617, 239
62618, 13799
62619, 15070
62620, 14499
62621, 13512
62622, 12669
62623, 10588
62624, 10442
62625, 14097
62626, 12824
62627, 1457
62628, 4846
62629, 9383
62630, 9670
62631, 10018
62632, 7405
62633, 11211
62634, 5101
62635, 13911
62636, 10221
62637, 7208
62638, 15972
62639, 7581
62640, 14693
62641, 12226
62642, 4180
62643, 9871
62644, 14563
62645, 8012
62646, 6760
62647, 6463
62648, 4038
62649, 14738
62650, 14649
62651, 1101
62652, 342
62653, 11746
62654, 7038
62655, 1349
62656, 10250
62657, 2409
62658, 15699
62659, 5712
62660, 11658
62661, 12940
62662, 1929
62663, 7947
62664, 5687
62665, 13039
62666, 9277
62667, 8705
62668, 594
62669, 8142
62670, 3375
62671, 103
62672, 11678
62673, 14231
62674, 13515
62675, 11539
62676, 14036
62677, 6670
62678, 9341
62679, 10744
62680, 1724
62681, 15374
62682, 1125
62683, 15896
62684, 5735
